SKU;Brand;Nama Produk;Price List NFI;Harga Display;Harga Cost;Harga Organik;Kode;Alias SKU 1;Alias Nama 1;Alias SKU 2;Alias Nama 2;Alias SKU 3;Alias Nama 3;Alias SKU 4;Alias Nama 4;Produk 1;SKU Produk 1;PCS Produk 1;Price List NFI 1;Subtotal Produk 1;Harga Display 1;Harga Cost 1;Harga Organik 1;Produk 2;SKU Produk 2;PCS Produk 2;Price List NFI 2;Subtotal Produk 2;Harga Display 2;Harga Cost 2;Harga Organik 2;Produk 3;SKU Produk 3;PCS Produk 3;Price List NFI 3;Subtotal Produk 3;Harga Display 3;Harga Cost 3;Harga Organik 3;Produk 4;SKU Produk 4;PCS Produk 4;Price List NFI 4;Subtotal Produk 4;Harga Display 4;Harga Cost 4;Harga Organik 4;Produk 5;SKU Produk 5;PCS Produk 5;Price List NFI 5;Subtotal Produk 5;Harga Display 5;Harga Cost 5;Harga Organik 5;Produk 6;SKU Produk 6;PCS Produk 6;Price List NFI 6;Subtotal Produk 6;Harga Display 6;Harga Cost 6;Harga Organik 6;Produk 7;SKU Produk 7;PCS Produk 7;Price List NFI 7;Subtotal Produk 7;Harga Display 7;Harga Cost 7;Harga Organik 7;SKU Generate;Sub Brand;Parent Item;SKU Generate [0];Parent SKU;MP Tokopedia;MP Lazada;MP Blibli;MP Jdid;MP Bukalapak;MP Nutrimart;MP Eksklusif;MP Shopee;Alias Nama 5;Alias SKU 5;Alias Nama 6;Alias SKU 6;Alias Nama 7;Alias SKU 7
PN3N27;Bundle;Paket NutriSari Jeruk Nipis 500gr & NutriSari Jeju Orange 10s;46530.0;59100;46530;0;;N3N27;Paket NutriSari Jeruk Nipis 500gr & NutriSari Jeju Orange 10 Sachet;;;;;;;NutriSari Jeruk Nipis 500gr;1101003180;1.0;36300.0;36300.0;43600.0;36300.0;0.0;Nutrisari Jeruk Jeju (10 sch) Renceng;1101572451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PN3N27;;;;;;;;;;;;;;;
PN4(1)H23(2);Bundle;Nutrisari Blewah 10s & HiLo Thai Tea 20s;36630.0;55500;36630;0;;;;;;;;;;NutriSari Blewah (10 SCH);1101522451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;HiLo Thai Tea (10 sch);2101847443;2.0;13200.0;26400.0;40000.0;26400.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PH23(2)N4;;;;;;;;;;;;;;;
PN4N10;Bundle;Nutrisari Blewah 10s & W'Dank Kopi Bajigur;20130.0;27000;20130;0;;;;;;;;;;NutriSari Blewah (10 SCH);1101522451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;WDank Bajigur (4 sch);1101665104;1.0;9900.0;9900.0;11500.0;9900.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PN4N9;;;;;;;;;;;;;;;
PN8N10;Bundle;Nutrisari Jeruk Jeju Isi 10s & W'Dank Kopi Bajigur 4s.;20130.0;27000;20130;0;;;;;;;;;;Nutrisari Jeruk Jeju (10 sch) Renceng;1101572451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;WDank Bajigur (4 sch);1101665104;1.0;9900.0;9900.0;11500.0;9900.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PN9N27;;;;;;;;;;;;;;;
PN8N22N23N24N26;Bundle;NutriSari Orange Pack Series (5 Renceng);51150.0;77500;51150;0;;;;;;;;;;Nutrisari Jeruk Jeju (10 sch) Renceng;1101572451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;NutriSari Yuzu Orange (10 Sch);1101573451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;NutriSari American Sweet Orange (10 Sch);1101909451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;NutriSari Florida Orange (10 Sch);1101907451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;NutriSari Jeruk Peras (10 Sch);1101569451;1.0;10230.0;10230.0;15500.0;10230.0;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PN22N23N24N26N27;;;;;;;;;;;;;;;
PT11T26T3;Bundle;Tropicana Slim Sweetener (25sx2.5g), Tropicana Slim Kecap Manis 200ml & Tropicana Canola Oil 946ml;99000.0;115900;99000;0;;;;;;;;;;Tropicana Slim Sweetener I Sweet;2103400120;1.0;17050.0;17050.0;17800.0;14850.0;0.0;Tropicana Slim Kecap Manis 200ml;2104390210;1.0;24750.0;24750.0;28400.0;23650.0;0.0;Tropicana Slim Minyak Kanola 946ml;2104405;1.0;57200.0;57200.0;0.0;0.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT3T19T26;;;;;;;;;;;;;;;
PN8T19;Bundle;Nutrisari Jeruk Jeju x10s & Tropicana Slim Sweetener I Sweet (25sx2.5g);31350.0;37600;31350;0;;;;;;;;;;Nutrisari Jeruk Jeju (10 sch) Gusset;1101572016;1.0;14300.0;14300.0;17200.0;14300.0;0.0;Tropicana Slim Sweetener I Sweet;2103400120;1.0;17050.0;17050.0;17800.0;14850.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PN8T19;;;;;;;;;;;;;;;
PT12T4;Bundle;TS Coffee Mate Package: Classic 50s + Cookies;73700.0;86500;73700;0;;;;;;;;;;Tropicana Slim Classic (50 sch);2102500125;1.0;37400.0;37400.0;41100.0;35750.0;0.0;Tropicana Slim Nutty Chocolate Cookies 200gr;2152051;1.0;36300.0;36300.0;43600.0;36300.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT4T12;;;;;;;;;;;;;;;
PT13T23;Bundle;Tropicana Slim Classic 100s + Caffee Latte;95700.0;113400;95700;0;;T13(1)T23(1);Buy Tropicana Slim Classic (100 sch) + [Free] Café Latte (10;;;;;;;Tropicana Slim Classic (100 sch);2102500130;1.0;68200.0;68200.0;77900.0;64900.0;0.0;Tropicana Slim Cafe Latte (10 sch);2104153110;1.0;27500.0;27500.0;30400.0;26400.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT13T23;;;;;;;;;;;;;;;
PT13T23;Bundle;Buy Tropicana Slim Classic (100 sch) + [Free] Tropicana Slim Café Latte (10 sch);95700.0;113400;95700;0;;T131T231;Paket Ramadan Tropicana Slim Classic Gula Bubuk [100 s] & Free Tropicana Slim Cafelatte [10 Sachet];T13T23;Buy Tropicana Slim Classic (100 sch) + [Free] Café Latte (10;;;;;Tropicana Slim Classic (100 sch);2102500130;1.0;68200.0;68200.0;77900.0;64900.0;0.0;Tropicana Slim Cafe Latte (10 sch);2104153110;1.0;27500.0;27500.0;30400.0;26400.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT13T23;;;;;;;;;;;;;;;
PT13T24;Bundle;Tropicana Slim Classic 100 Sch Free Tropicana Slim White Coffee;85800.0;103000;85800;0;;T13(1)T24(1);Buy Tropicana Slim Classic (100 sch) + [Free] White Coffee;T131T241;Paket Ramadan Tropicana Slim Classic Gula Bubuk [100 s] & Tropicana Slim White Coffee [4 Sachet];;;;;Tropicana Slim Classic (100 sch);2102500130;1.0;68200.0;68200.0;77900.0;64900.0;0.0;Tropicana Slim White Coffee;2104170104;1.0;17600.0;17600.0;19800.0;16500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT13T24;;;;;;;;;;;;;;;
PT13T24;Bundle;Buy Tropicana Slim Classic (100 sch) + [Free] Tropicana Slim White Coffee;85800.0;103000;85800;0;;;;;;;;;;Tropicana Slim Classic (100 sch);2102500130;1.0;68200.0;68200.0;77900.0;64900.0;0.0;Tropicana Slim White Coffee;2104170104;1.0;17600.0;17600.0;19800.0;16500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT13T24;;;;;;;;;;;;;;;
PT17(2)G21;Bundle;Tropicana Slim Skim Chocolate 500gr x2 (Free Lunch Box).;209000.0;285800;239909;0;;;;;;;;;;Tropicana Slim Milk Skim Chocolate 500gr;2101151180;2.0;104500.0;209000.0;250800.0;209000.0;0.0;(FREE)Lunch Box Lock & Lock HPL850;(B)71210010;1.0;0.0;0.0;35000.0;30909.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101151180P2G22;;;;;;;;;;;;;;;
PT18T26T3;Bundle;Tropicana Slim Stevia Sweetener 50s, Tropicana Slim Kecap 200Ml & Tropicana Slim Canola Oil 946ml;125950.0;148300;125950;0;;;;;;;;;;Tropicana Slim Stevia (50 sch);2103300125;1.0;44000.0;44000.0;50200.0;41800.0;0.0;Tropicana Slim Kecap Manis 200ml;2104390210;1.0;24750.0;24750.0;28400.0;23650.0;0.0;Tropicana Slim Minyak Kanola 946ml;2104405;1.0;57200.0;57200.0;63300.0;55000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT3T18T26;;;;;;;;;;;;;;;
PT17T20;Bundle;Tropicana Slim Diabtx 100s (Dengan Kromium) + Syrup Orange;100100.0;120000;100100;0;;;;;;;;;;Tropicana Slim DIABTX (100 sch);2102900130;1.0;71500.0;71500.0;81800.0;68200.0;0.0;Tropicana Slim Sirup Orange 750ml;2104010270;1.0;28600.0;28600.0;33000.0;27500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT17T20;;;;;;;;;;;;;;;
PT20T21T22;Bundle;Tropicana Slim Sirup Package (3 Botol);85800.0;102900;85800;0;;;;;;;;;;Tropicana Slim Sirup Orange 750ml;2104010270;1.0;28600.0;28600.0;33000.0;27500.0;0.0;Tropicana Slim Sirup Cocopandan 750ml;2104030270;1.0;28600.0;28600.0;33000.0;27500.0;0.0;Tropicana Slim Sirup Leci 750ml;2104031270;1.0;28600.0;28600.0;33000.0;27500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;NM Package;Paket Ramadan 3;PT20T21T22;;;;;;;;;;;;;;;
PT17T21;Bundle;PROMO SPESIAL! Tropicana-Slim Diabtx 100sachet + Sirup Cocopandan;100100.0;120000;100100;0;;749,921,005,540,749,000,000,000;Tropicana Slim Diabtx 100s (Dengan Kromium) + Syrup Cocopandan;;;;;;;Tropicana Slim DIABTX (100 sch);2102900130;1.0;71500.0;71500.0;81800.0;68200.0;0.0;Tropicana Slim Sirup Cocopandan 750ml;2104030270;1.0;28600.0;28600.0;33000.0;27500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;TS Package;Tropicana-Slim Diabtx 100sachet + Sirup Cocopandan;PT17T21;;;;;;;;;;;;;;;
PT23(2)T4G54;Bundle;TS SFD CAFFE-LATTE 10S (12D) (2PCS) + TS COOKIES + FREE TRAVEL BAG;91300.0;136800;117300;0;;;;;;;;;;Tropicana Slim Cafe Latte (10 sch);2104153110;2.0;27500.0;55000.0;60800.0;52800.0;0.0;Tropicana Slim Nutty Chocolate Cookies 200gr;2152051;1.0;36300.0;36300.0;43600.0;36300.0;0.0;(FREE) Foldable Travel Bag;(B)71210077;1.0;0.0;0.0;30000.0;26000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT4T23(2)G54;;;;;;;;;;;;;;;
PT17T22;Bundle;Tropicana Slim Diabtx 100s (Dengan Kromium) + Syrup Lychee 750mL;100100.0;120000;100100;0;;;;;;;;;;Tropicana Slim DIABTX (100 sch);2102900130;1.0;71500.0;71500.0;81800.0;68200.0;0.0;Tropicana Slim Sirup Leci 750ml;2104031270;1.0;28600.0;28600.0;33000.0;27500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;NM Package;Paket Sugar Free Syrup 3;PT17T22;;;;;;;;;;;;;;;
PT18T28;Bundle;Tropicana Slim Stevia 50s + Tropicana Slim Low Fat 500gr;102300.0;136300;102300;0;;;;;;;;;;Tropicana Slim Stevia (50 sch);2103300125;1.0;44000.0;44000.0;50200.0;41800.0;0.0;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;1.0;58300.0;58300.0;83500.0;58300.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT18T28;;;;;;;;;;;;;;;
PT24(3)T4G54;Bundle;TS WHITE COFFEE 12DX4SX20G (3PCS) + TS COOKIES + FREE TRAVEL BAG;89100.0;137200;115100;0;;;;;;;;;;Tropicana Slim White Coffee;2104170104;3.0;17600.0;52800.0;59400.0;49500.0;0.0;Tropicana Slim Nutty Chocolate Cookies 200gr;2152051;1.0;36300.0;36300.0;43600.0;36300.0;0.0;(FREE) Foldable Travel Bag;(B)71210077;1.0;0.0;0.0;30000.0;26000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT4T24(3)G54;;;;;;;;;;;;;;;
PT21T20;Bundle;Paket Tropicana Slim Sirup Cocopandan & Tropicana Slim Orange;57200.0;68600;57200;0;;T21T20;Paket Tropicana Slim Cocopandan 750ml & Tropicana Slim Orange 750ml - JABODETABEK ONLY;;;;;;;Tropicana Slim Sirup Cocopandan 750ml;2104030270;1.0;28600.0;28600.0;33000.0;27500.0;0.0;Tropicana Slim Sirup Orange 750ml;2104010270;1.0;28600.0;28600.0;33000.0;27500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT20T21;;;;;;;;;;;;;;;
PT23T4;Bundle;Tropicana Slim Caffe Latte 10s + Sugar Free Cookies 200gr;63800.0;75200;63800;0;;;;;;;;;;Tropicana Slim Cafe Latte (10 sch);2104153110;1.0;27500.0;27500.0;30400.0;26400.0;0.0;Tropicana Slim Nutty Chocolate Cookies 200gr;2152051;1.0;36300.0;36300.0;43600.0;36300.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT4T23;;;;;;;;;;;;;;;
PT28(2)G29;Bundle;Tropicana Slim Low Fat Milk Vanilla 500gr x2 (Free Botol Minum);116600.0;182000;126750;0;;;;;;;;;;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;2.0;58300.0;116600.0;167000.0;116600.0;0.0;(FREE)Tumbler My Bottle;(B)71210013;1.0;0.0;0.0;15000.0;10150.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2105084180P2G29;;;;;;;;;;;;;;;
PT28H11;Bundle;Tropicana Slim Susu Low Fat Vanilla 500G & Hilo Active Belgian Chocolate 10sx30G;74800.0;83500;74800;0;;;;;;;;;;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;1.0;58300.0;58300.0;83500.0;58300.0;0.0;HiLo Belgian Chocolate (4 sch);2101462301;1.0;16500.0;16500.0;0.0;16500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PH11T28;;;;;;;;;;;;;;;
PT28T26T3;Bundle;Tropicana Slim Low Fat Vanilla 500gr, Tropicana Slim Kecap 200ml & Tropicana Slim Canola Oil 946ml;140250.0;179000;140250;0;;;;;;;;;;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;1.0;58300.0;58300.0;83500.0;58300.0;0.0;Tropicana Slim Kecap Manis 200ml;2104390210;1.0;24750.0;24750.0;28400.0;23650.0;0.0;Tropicana Slim Minyak Kanola 946ml;2104405;1.0;57200.0;57200.0;63300.0;55000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT3T26T28;;;;;;;;;;;;;;;
PT28H12;Bundle;Paket Tropicana Slim Low Fat Vanilla 500gr & HiLo Belgian Chocolate 10s;95700.0;128400;95700;0;;;;;;;;;;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;1.0;58300.0;58300.0;83500.0;58300.0;0.0;HiLo Belgian Chocolate (10 sch);2101462303;1.0;37400.0;37400.0;44900.0;37400.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PH12T28;;;;;;;;;;;;;;;
PT28T4G29;Bundle;Tropicana Slim Low Fat Milk Vanilla 500gr + Tropicana Slim Sugar Free Cookies (Free Botol Minum);94600.0;142100;104750;0;;7.50E+11;Tropicana Slim Low Fat Milk Vanilla 500gr + Sugar Free Cookies (Free Botol Minum);;;;;;;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;1.0;58300.0;58300.0;83500.0;58300.0;0.0;Tropicana Slim Nutty Chocolate Cookies 200gr;2152051;1.0;36300.0;36300.0;43600.0;36300.0;0.0;(FREE)Tumbler My Bottle;(B)71210013;1.0;0.0;0.0;15000.0;10150.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT4T28G29;;;;;;;;;;;;;;;
PT3H7T26;Bundle;HiLo Active Chocolate 750gr,Tropicana Slim Kecap Manis 200ml & Canola Oil 946ml;162800.0;192500;162800;0;;;;;;;;;;HiLo Active Chocolate 750gr;2101452190;1.0;80850.0;80850.0;97000.0;80850.0;0.0;Tropicana Slim Kecap Manis 200ml;2104390210;1.0;24750.0;24750.0;28400.0;23650.0;0.0;Tropicana Slim Minyak Kanola 946ml;2104405;1.0;57200.0;57200.0;0.0;0.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PH7T3T26;;;;;;;;;;;;;;;
PT28T10;Bundle;PROMO SPESIAL! Tropicana Slim Low Fat 500gr + TS Gula Jawa;111100.0;146800;111100;0;;;;;;;;;;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;1.0;58300.0;58300.0;83500.0;58300.0;0.0;Tropicana Slim Gula Jawa 350ml;2102040225;1.0;52800.0;52800.0;59400.0;49500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT10T28;;;;;;;;;;;;;;;
PT3T12T26;Bundle;Tropicana Slim Canola Oil 946ml, Classic 50s + Kecap Manis (Sembako Sehat);119350.0;138400;119350;0;;;;;;;;;;Tropicana Slim Minyak Kanola 946ml;2104405;1.0;57200.0;57200.0;63300.0;55000.0;0.0;Tropicana Slim Classic (50 sch);2102500125;1.0;37400.0;37400.0;41100.0;35750.0;0.0;Tropicana Slim Kecap Manis 200ml;2104390210;1.0;24750.0;24750.0;28400.0;23650.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT3T12T26;;;;;;;;;;;;;;;
PT28T4(2);Bundle;TS LOW FAT MILK VANILLA 12DX500G 2PCS + TS DM COOKIES CHOCO;152900.0;210600;152900;0;;;;;;;;;;Tropicana Slim Milk Low Fat Vanilla 500gr;2105084180;2.0;58300.0;116600.0;167000.0;116600.0;0.0;Tropicana Slim Nutty Chocolate Cookies 200gr;2152051;1.0;36300.0;36300.0;43600.0;36300.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT4T28(2);;;;;;;;;;;;;;;
PT3T12;Bundle;Tropicana Slim Canola Oil 946ml & Tropicana Slim Classic 50s (Healthy Package);94600.0;108700;94600;0;;;;;;;;;;Tropicana Slim Minyak Kanola 946ml;2104405;1.0;57200.0;57200.0;63300.0;55000.0;0.0;Tropicana Slim Classic (50 sch);2102500125;1.0;37400.0;37400.0;41100.0;35750.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT3T12;;;;;;;;;;;;;;;
PT4H11T24;Bundle;Hilo Active Belgian Choco 10s & Tropicana Slim Cookies Choco 200g & White Coffee;70400.0;64800;70400;0;;;;;;;;;;HiLo Belgian Chocolate (4 sch);2101462301;1.0;16500.0;16500.0;0.0;16500.0;0.0;Tropicana Slim Nutty Chocolate Cookies 200gr;2152051;1.0;36300.0;36300.0;43600.0;36300.0;0.0;Tropicana Slim White Coffee;2104170104;1.0;17600.0;17600.0;19800.0;16500.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PH11T4T24;;;;;;;;;;;;;;;
PT3T26;Bundle;PROMO SPESIAL! Tropicana Slim Kecap Manis + Tropicana Slim Canola Oil (946ml);81950.0;95500;81950;0;;PT26T3;PROMO SPESIAL! Tropicana Slim Kecap Manis + Canola Oil (946ml);;Dapur Sehat Package: TS Minyak Kanola 946ml + TS Kecap Manis 200ml;;;;;Tropicana Slim Minyak Kanola 946ml;2104405;1.0;57200.0;57200.0;63300.0;55000.0;0.0;Tropicana Slim Kecap Manis 200ml;2104390210;1.0;24750.0;24750.0;28400.0;23650.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT3T26;;;;;;;;;;;;;;;
PT3T26(2);Bundle;Tropicana Slim Canola Oil 946ml x1 + Tropicana Slim Kecap Manis x2;106700.0;125200;106700;0;;7.50E+23;Tropicana Slim Canola Oil 946ml x1 + Kecap Manis x2;;;;;;;Tropicana Slim Minyak Kanola 946ml;2104405;1.0;57200.0;57200.0;63300.0;55000.0;0.0;Tropicana Slim Kecap Manis 200ml;2104390210;2.0;24750.0;49500.0;56800.0;47300.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;TS Package;Paket Tropicana Slim Canola Oil 946ml x1 + Tropicana Slim Kecap Manis x2;PT3T26(2);;;;;;;;;;;;;;;
PT6(2)G21;Bundle;Tropicana Slim Skim Coffee 500gr x2 (Free Lunch Box).;209000.0;285800;239909;0;;;;;;;;;;Tropicana Slim Milk Skim Coffee 500gr;2101150180;2.0;104500.0;209000.0;250800.0;209000.0;0.0;(FREE)Lunch Box Lock & Lock HPL850;(B)71210010;1.0;0.0;0.0;35000.0;30909.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101150180P2G22;;;;;;;;;;;;;;;
PT7T19;Bundle;Tropicana Slim Skim Chocolate 500gr (Free Sweetener I - Sweet);121550.0;145800;121550;0;;749,921,001,641,749,000,000,000;Tropicana Slim Skim Chocolate 500gr (Free Sweetener ISweet);;;;;;;Tropicana Slim Milk Skim Chocolate 500gr;2101151180;1.0;104500.0;104500.0;125400.0;104500.0;0.0;Tropicana Slim Sweetener I Sweet;2103400120;1.0;17050.0;17050.0;17800.0;14850.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT7T19;;;;;;;;;;;;;;;
PT8(2)G21;Bundle;Tropicana Slim Skim Fiber Pro 500gr x2 (Free Lunch Box);209000.0;285800;239909;0;;;;;;;;;;Tropicana Slim Milk Skim Fiber Pro Plain 500gr;2101200180;2.0;104500.0;209000.0;250800.0;209000.0;0.0;(FREE)Lunch Box Lock & Lock HPL850;(B)71210010;1.0;0.0;0.0;35000.0;30909.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;2101200180P2G22;;;;;;;;;;;;;;;
PT4T24(3)G54;Bundle;Tropicana Slim Nutty Cookies Chocolate 200gr + 4 Box Tropicana Slim White Coffee (4s) FREE Travel Bag untuk Mudik;106700.0;158400;132700;0;;;;;;;;;;Tropicana Slim Nutty Chocolate Cookies 200gr;2152051;1.0;36300.0;36300.0;43600.0;36300.0;0.0;Tropicana Slim White Coffee;2104170104;4.0;17600.0;70400.0;79200.0;66000.0;0.0;(FREE) Foldable Travel Bag;(B)71210077;1.0;0.0;0.0;30000.0;26000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT4T24(4)G54;;;;;;;;;;;;;;;
PT4T23(2)G54;Bundle;Tropicana Slim Nutty Cookies Chocolate 200gr + 2 Box Tropicana Slim Cafe Latte (10s) FREE Travel Bag untuk Mudik;71500.0;116000;97500;0;;;;;;;;;;Tropicana Slim Nutty Chocolate Cookies 200gr;2152051;1.0;36300.0;36300.0;43600.0;36300.0;0.0;Tropicana Slim White Coffee;2104170104;2.0;17600.0;35200.0;39600.0;33000.0;0.0;(FREE) Foldable Travel Bag;(B)71210077;1.0;0.0;0.0;30000.0;26000.0;0.0;;;;;;;;0.0;;;;;;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;;;;PT4T24(2)G54;;;;;;;;;;;;;;;
